Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:23,020,800058C10,011,8000FAE50,42576.97,US Dollar,42576.97,US Dollar,ACH,0
2022/09/01 00:06,012,8000FB2E0,012,8000FB2E0,15.57,US Dollar,15.57,US Dollar,Reinvestment,0
2022/09/01 00:02,0224,8000FBE20,0224,8000FBE20,10.50,US Dollar,10.50,US Dollar,Reinvestment,0
2022/09/01 00:14,001,8000FCD60,001,8000FCD60,489108.41,US Dollar,489108.41,US Dollar,Reinvestment,0
2022/09/01 00:13,001,8000FE080,001,8000FE080,532564.79,US Dollar,532564.79,US Dollar,Reinvestment,0
2022/09/01 00:17,070,10042B660,012,8001004E0,2885.95,US Dollar,2885.95,US Dollar,Cheque,0
2022/09/01 00:29,070,10042B660,012,8001004E0,5178.64,US Dollar,5178.64,US Dollar,Cash,0
2022/09/01 00:20,01217,800100AC0,01217,800100AC0,61521.96,US Dollar,61521.96,US Dollar,Reinvestment,0
2022/09/01 00:17,0224,8000FC430,0224,8000FC430,1867121.32,US Dollar,1867121.32,US Dollar,Reinvestment,0
2022/09/01 00:12,011,800100250,011,800100250,9795.13,US Dollar,9795.13,US Dollar,Reinvestment,0
2022/09/01 00:14,0224,8000FC430,0224,8000FC430,18.54,US Dollar,18.54,US Dollar,Reinvestment,0
2022/09/01 00:28,01217,8000FE820,0024778,80D9BAC30,28.41,US Dollar,28.41,US Dollar,Credit Card,0
2022/09/01 00:00,011,800100E20,020,8003E2560,46.23,US Dollar,46.23,US Dollar,Credit Card,0
2022/09/01 00:20,011,800101740,011,800101740,738971.41,US Dollar,738971.41,US Dollar,Reinvestment,0
2022/09/01 00:14,001,800101790,001,800101790,7077.98,US Dollar,7077.98,US Dollar,Reinvestment,0
2022/09/01 00:21,011,800101B80,011,800101B80,8414.44,US Dollar,8414.44,US Dollar,Reinvestment,0
2022/09/01 00:22,020,8000FBC30,020,8000FBC30,5.10,US Dollar,5.10,US Dollar,Reinvestment,0
2022/09/01 00:27,012,8000FB050,012,8000FB050,23227.43,US Dollar,23227.43,US Dollar,Reinvestment,0
2022/09/01 00:26,01217,800104060,01217,800104060,32050.98,US Dollar,32050.98,US Dollar,Reinvestment,0
2022/09/01 00:05,020,8001044D0,020,8001044D0,421288.53,US Dollar,421288.53,US Dollar,Reinvestment,0
2022/09/01 00:03,020,800104CB0,020,800104CB0,678450.71,US Dollar,678450.71,US Dollar,Reinvestment,0
2022/09/01 00:00,03200,8001052C0,03200,8001052C0,17748.52,US Dollar,17748.52,US Dollar,Reinvestment,0
2022/09/01 00:24,012,80005C690,020,800105270,40747.91,US Dollar,40747.91,US Dollar,Cheque,0
2022/09/01 00:18,012,80005C690,020,800105270,9752.12,US Dollar,9752.12,US Dollar,Credit Card,0
2022/09/01 00:06,0224,800103B80,0224,800103B80,702774.88,US Dollar,702774.88,US Dollar,Reinvestment,0
2022/09/01 00:02,03209,800103C20,03209,800103C20,16360.80,US Dollar,16360.80,US Dollar,Reinvestment,0
2022/09/01 00:13,03210,800104770,020,8001046D0,1218.74,US Dollar,1218.74,US Dollar,ACH,0
2022/09/01 00:26,0224,800103B80,0224,800103B80,20.82,US Dollar,20.82,US Dollar,Reinvestment,0
2022/09/01 00:01,03208,800103790,03208,800103790,5226.78,US Dollar,5226.78,US Dollar,Reinvestment,0
2022/09/01 00:04,020,8001063F0,020,8001063F0,232885.22,US Dollar,232885.22,US Dollar,Reinvestment,0
2022/09/01 00:22,020,800106440,020,800106440,31134.85,US Dollar,31134.85,US Dollar,Reinvestment,0
2022/09/01 00:26,020,800106490,020,800106490,21.21,US Dollar,21.21,US Dollar,Reinvestment,0
2022/09/01 00:03,0224,8001034E0,0224,8001034E0,20.56,US Dollar,20.56,US Dollar,Reinvestment,0
2022/09/01 00:08,01217,800107560,01217,800107560,2897.96,US Dollar,2897.96,US Dollar,Reinvestment,0
2022/09/01 00:18,01217,800107560,01217,800107560,14.51,US Dollar,14.51,US Dollar,Reinvestment,0
2022/09/01 00:01,01231,800108370,01231,800108370,417884.38,US Dollar,417884.38,US Dollar,Reinvestment,0
2022/09/01 00:09,001,800101790,01231,800108370,221714.63,US Dollar,221714.63,US Dollar,Cheque,0
2022/09/01 00:20,001,800101790,01231,800108370,14835.35,US Dollar,14835.35,US Dollar,Credit Card,0
2022/09/01 00:24,001,800101790,01231,800108370,524554.50,US Dollar,524554.50,US Dollar,Cash,0
2022/09/01 00:16,01231,800108370,01231,800108370,22.69,US Dollar,22.69,US Dollar,Reinvestment,0
2022/09/01 00:12,012,800106DA0,012,800106DA0,14.04,US Dollar,14.04,US Dollar,Reinvestment,0
2022/09/01 00:10,012,8001093C0,012,8001093C0,8303.18,US Dollar,8303.18,US Dollar,Reinvestment,0
2022/09/01 00:27,012,8001093C0,012,8001093C0,16.44,US Dollar,16.44,US Dollar,Reinvestment,0
2022/09/01 00:00,020,80005A690,001,800109C10,197626.25,US Dollar,197626.25,US Dollar,Cheque,0
2022/09/01 00:05,020,80005A690,001,800109C10,165123.37,US Dollar,165123.37,US Dollar,Cash,0
2022/09/01 00:15,01217,80010AC70,01217,80010AC70,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
2022/09/01 00:07,012,80010B520,012,80010B520,278295.82,US Dollar,278295.82,US Dollar,Reinvestment,0
2022/09/01 00:04,020,80010BC80,020,80010BC80,15.38,US Dollar,15.38,US Dollar,Reinvestment,0
2022/09/01 00:12,01231,80010C4C0,01231,80010C4C0,12067.64,US Dollar,12067.64,US Dollar,Reinvestment,0
2022/09/01 00:16,020,80005B040,01231,80010C4C0,478.24,US Dollar,478.24,US Dollar,Cheque,0
2022/09/01 00:15,020,80005B040,01231,80010C4C0,152.53,US Dollar,152.53,US Dollar,Credit Card,0
2022/09/01 00:12,020,80005B040,01231,80010C4C0,39.02,US Dollar,39.02,US Dollar,Cash,0
2022/09/01 00:05,020,80005B040,01231,80010C4C0,0.18,US Dollar,0.18,US Dollar,ACH,0
2022/09/01 00:15,012,80005C690,012,80010CF90,3313.62,US Dollar,3313.62,US Dollar,Cheque,0
2022/09/01 00:21,012,80005C690,012,80010CF90,10469.61,US Dollar,10469.61,US Dollar,Wire,0
2022/09/01 00:14,012,80010CF90,012,80010CF90,5.43,US Dollar,5.43,US Dollar,Reinvestment,0
2022/09/01 00:25,020,80010DC40,020,80010DC40,203789.60,US Dollar,203789.60,US Dollar,Reinvestment,0
2022/09/01 00:24,001,80010E9C0,001,80010E9C0,110406.79,US Dollar,110406.79,US Dollar,Reinvestment,0
2022/09/01 00:19,020,80010E3D0,020,80010E3D0,257039.50,US Dollar,257039.50,US Dollar,Reinvestment,0
2022/09/01 00:25,03214,80010E420,03214,80010E420,48500.52,US Dollar,48500.52,US Dollar,Reinvestment,0
2022/09/01 00:00,020,80010E3D0,020,80010E3D0,21.98,US Dollar,21.98,US Dollar,Reinvestment,0
2022/09/01 00:21,020,8000F8990,001,800110370,19958.59,US Dollar,19958.59,US Dollar,Cheque,0
2022/09/01 00:07,020,8000F8990,001,800110370,13938.51,US Dollar,13938.51,US Dollar,Credit Card,0
2022/09/01 00:25,01217,80010FDD0,01217,80010FDD0,9.09,US Dollar,9.09,US Dollar,Reinvestment,0
2022/09/01 00:16,001,8000F8F10,001,8000F8F10,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
2022/09/01 00:21,0224,800112AE0,0224,800112AE0,12722.98,US Dollar,12722.98,US Dollar,Reinvestment,0
2022/09/01 00:00,001,800112F90,001,800112F90,13.16,US Dollar,13.16,US Dollar,Reinvestment,0
2022/09/01 00:03,0224,8000FD180,0224,8000FD180,10191.94,US Dollar,10191.94,US Dollar,Reinvestment,0
2022/09/01 00:26,020,800055E30,020,800115330,7298.67,US Dollar,7298.67,US Dollar,Cash,0
2022/09/01 00:03,020,800055E30,020,800115330,3286.68,US Dollar,3286.68,US Dollar,ACH,0
2022/09/01 00:10,020,800055E30,020,800115330,573.75,US Dollar,573.75,US Dollar,Wire,0
2022/09/01 00:14,012,800115B90,012,800115B90,315112.47,US Dollar,315112.47,US Dollar,Reinvestment,0
2022/09/01 00:10,012,800115B90,012,800115B90,19.24,US Dollar,19.24,US Dollar,Reinvestment,0
2022/09/01 00:02,020,8001158B0,020,8001158B0,1103.08,US Dollar,1103.08,US Dollar,Reinvestment,0
2022/09/01 00:26,020,800116490,020,800116490,12520.17,US Dollar,12520.17,US Dollar,Reinvestment,0
2022/09/01 00:17,020,800116CC0,020,800116CC0,452394.68,US Dollar,452394.68,US Dollar,Reinvestment,0
2022/09/01 00:28,012,800116D10,012,800116D10,22686.14,US Dollar,22686.14,US Dollar,Reinvestment,0
2022/09/01 00:26,011,800116990,011,800116990,2724647.44,US Dollar,2724647.44,US Dollar,Reinvestment,0
2022/09/01 00:26,011,800116A30,011,800116A30,9142.36,US Dollar,9142.36,US Dollar,Reinvestment,0
2022/09/01 00:15,01217,800116A80,01217,800116A80,157.70,US Dollar,157.70,US Dollar,Reinvestment,0
2022/09/01 00:17,011,800116A30,011,800116A30,16.60,US Dollar,16.60,US Dollar,Reinvestment,0
2022/09/01 00:21,012,800117550,012,800117550,137121.19,US Dollar,137121.19,US Dollar,Reinvestment,0
2022/09/01 00:25,001,8001160C0,001,8001160C0,3902.34,US Dollar,3902.34,US Dollar,Reinvestment,0
2022/09/01 00:19,020,800117B80,020,800117B80,6968.69,US Dollar,6968.69,US Dollar,Reinvestment,0
2022/09/01 00:01,020,800117B80,020,800117B80,19.41,US Dollar,19.41,US Dollar,Reinvestment,0
2022/09/01 00:27,012,800110830,012,800110830,12362.10,US Dollar,12362.10,US Dollar,Reinvestment,0
2022/09/01 00:00,03214,800110880,03214,800110880,17393.14,US Dollar,17393.14,US Dollar,Reinvestment,0
2022/09/01 00:28,020,800110DE0,020,800110DE0,8639.86,US Dollar,8639.86,US Dollar,Reinvestment,0
2022/09/01 00:26,020,800110E80,020,800110E80,104587.69,US Dollar,104587.69,US Dollar,Reinvestment,0
2022/09/01 00:11,0224,800113400,0224,800113400,3940.72,US Dollar,3940.72,US Dollar,Reinvestment,0
2022/09/01 00:29,01217,800113DE0,01217,800113DE0,29052.12,US Dollar,29052.12,US Dollar,Reinvestment,0
2022/09/01 00:01,01231,800118230,01231,800118230,8357.61,US Dollar,8357.61,US Dollar,Reinvestment,0
2022/09/01 00:11,012,800110830,012,800110830,4.44,US Dollar,4.44,US Dollar,Reinvestment,0
2022/09/01 00:20,020,800110E80,020,800110E80,6.37,US Dollar,6.37,US Dollar,Reinvestment,0
2022/09/01 00:22,01217,800113DE0,01217,800113DE0,15.91,US Dollar,15.91,US Dollar,Reinvestment,0
2022/09/01 00:04,012,80011BF30,012,80011BF30,3.22,US Dollar,3.22,US Dollar,Reinvestment,0
2022/09/01 00:14,020,80010E3D0,020,80011D080,3931.06,US Dollar,3931.06,US Dollar,Cheque,0
2022/09/01 00:02,020,80011DDC0,020,80011DDC0,473.18,US Dollar,473.18,US Dollar,Reinvestment,0
2022/09/01 00:10,03221,80011DEB0,03221,80011DEB0,5712.99,US Dollar,5712.99,US Dollar,Reinvestment,0
2022/09/01 00:05,020,80011E2A0,020,80011E2A0,272.09,US Dollar,272.09,US Dollar,Reinvestment,0
2022/09/01 00:17,012,80011DA50,012,80011DA50,12.32,US Dollar,12.32,US Dollar,Reinvestment,0
2022/09/01 00:04,03229,80011A230,020,80011B550,12591.39,US Dollar,12591.39,US Dollar,ACH,0
2022/09/01 00:07,01231,80011A760,01231,80011A760,5650.77,US Dollar,5650.77,US Dollar,Reinvestment,0
2022/09/01 00:24,0224,80011A7B0,0224,80011A7B0,2605.12,US Dollar,2605.12,US Dollar,Reinvestment,0
2022/09/01 00:18,020,80011B550,020,80011B550,297.75,US Dollar,297.75,US Dollar,Reinvestment,0
2022/09/01 00:21,03225,80011B780,03225,80011B780,1771.52,US Dollar,1771.52,US Dollar,Reinvestment,0
2022/09/01 00:20,03225,80011BBE0,03225,80011BBE0,3572.34,US Dollar,3572.34,US Dollar,Reinvestment,0
2022/09/01 00:09,01217,80011EA20,01217,80011EA20,3665.73,US Dollar,3665.73,US Dollar,Reinvestment,0
2022/09/01 00:04,020,80011B490,0115128,806F56120,177.21,US Dollar,177.21,US Dollar,Credit Card,0
2022/09/01 00:11,012,80011C720,012,80011C720,14.21,US Dollar,14.21,US Dollar,Reinvestment,0
2022/09/01 00:28,0224,80011CAD0,0224,80011CAD0,15.67,US Dollar,15.67,US Dollar,Reinvestment,0
2022/09/01 00:15,01217,800119C70,01217,800119C70,1347414.02,US Dollar,1347414.02,US Dollar,Reinvestment,0
2022/09/01 00:03,020,800119D10,020,800119D10,17271.71,US Dollar,17271.71,US Dollar,Reinvestment,0
2022/09/01 00:01,01217,800119C70,01217,800119C70,7.17,US Dollar,7.17,US Dollar,Reinvestment,0
2022/09/01 00:24,011,800122090,011,800122090,52942.23,US Dollar,52942.23,US Dollar,Reinvestment,0
2022/09/01 00:06,011,800121C30,011,800121C30,6.51,US Dollar,6.51,US Dollar,Reinvestment,0
2022/09/01 00:01,020,800122DB0,020,800122DB0,396903.38,US Dollar,396903.38,US Dollar,Reinvestment,0
2022/09/01 00:08,020,800122DB0,020,800122DB0,22.28,US Dollar,22.28,US Dollar,Reinvestment,0
2022/09/01 00:21,0224,8001242C0,0224,8001242C0,1757753.23,US Dollar,1757753.23,US Dollar,Reinvestment,0
2022/09/01 00:23,020,800127430,020,800127430,5678.54,US Dollar,5678.54,US Dollar,Reinvestment,0
2022/09/01 00:16,020,8000F9FA0,020,8000F9FA0,134722.14,US Dollar,134722.14,US Dollar,Reinvestment,0
2022/09/01 00:25,0224,800127B30,0224,800127B30,2659.37,US Dollar,2659.37,US Dollar,Reinvestment,0
2022/09/01 00:26,012,800127AE0,012,800127AE0,4.02,US Dollar,4.02,US Dollar,Reinvestment,0
2022/09/01 00:09,020,800128120,020,800128120,261742.10,US Dollar,261742.10,US Dollar,Reinvestment,0
2022/09/01 00:08,0224,8000EFBD0,0224,8000EFBD0,296375.56,US Dollar,296375.56,US Dollar,Reinvestment,0
2022/09/01 00:07,012,8000EFB10,012,8000EFB10,119222.47,US Dollar,119222.47,US Dollar,Reinvestment,0
2022/09/01 00:01,001,800128B70,001,800128B70,1702.37,US Dollar,1702.37,US Dollar,Reinvestment,0
2022/09/01 00:06,070,10042B660,012,8000EFB10,1096731.69,US Dollar,1096731.69,US Dollar,Cheque,0
2022/09/01 00:02,070,10042B660,012,8000EFB10,2623544.80,US Dollar,2623544.80,US Dollar,Cash,0
2022/09/01 00:19,001,800129270,001,800129270,539962.16,US Dollar,539962.16,US Dollar,Reinvestment,0
2022/09/01 00:22,012,800129FA0,012,800129FA0,24.95,US Dollar,24.95,US Dollar,Reinvestment,0
2022/09/01 00:26,01217,80012A2B0,01217,80012A2B0,517.87,US Dollar,517.87,US Dollar,Reinvestment,0
2022/09/01 00:06,01231,800129C90,01231,800129C90,19.28,US Dollar,19.28,US Dollar,Reinvestment,0
2022/09/01 00:08,020,80012A210,020,80012A210,22.45,US Dollar,22.45,US Dollar,Reinvestment,0
2022/09/01 00:20,01231,80012B050,01231,80012B050,12.09,US Dollar,12.09,US Dollar,Reinvestment,0
2022/09/01 00:26,0224,80012B4B0,0224,80012B4B0,134202.18,US Dollar,134202.18,US Dollar,Reinvestment,0
2022/09/01 00:16,012,800106DA0,0224,80012B4B0,6982.70,US Dollar,6982.70,US Dollar,Cheque,0
2022/09/01 00:02,012,800106DA0,0224,80012B4B0,2215.06,US Dollar,2215.06,US Dollar,Credit Card,0
2022/09/01 00:12,020,80012B8F0,020,80012B8F0,437404.94,US Dollar,437404.94,US Dollar,Reinvestment,0
2022/09/01 00:19,03208,800127EE0,0224,800128F90,10585.95,US Dollar,10585.95,US Dollar,ACH,0
2022/09/01 00:07,0224,800127F30,0224,800127F30,21085.91,US Dollar,21085.91,US Dollar,Reinvestment,0
2022/09/01 00:17,03200,800129750,020,80012AC30,46.61,US Dollar,46.61,US Dollar,ACH,0
2022/09/01 00:09,012,80012AB90,012,80012AB90,7552.71,US Dollar,7552.71,US Dollar,Reinvestment,0
2022/09/01 00:00,0224,80012D050,0224,80012D050,23060.55,US Dollar,23060.55,US Dollar,Reinvestment,0
2022/09/01 00:04,020,80012DFA0,020,80012DFA0,912840.57,US Dollar,912840.57,US Dollar,Reinvestment,0
2022/09/01 00:01,020,80005A340,020,80012DFA0,56383.80,US Dollar,56383.80,US Dollar,Cheque,0
2022/09/01 00:07,020,80005A340,020,80012DFA0,15932.46,US Dollar,15932.46,US Dollar,Cash,0
2022/09/01 00:09,020,80005A340,020,80012DFA0,6707.07,US Dollar,6707.07,US Dollar,ACH,0
2022/09/01 00:11,011,80012F3F0,011,80012F3F0,14.00,US Dollar,14.00,US Dollar,Reinvestment,0
2022/09/01 00:14,0224,800130160,0224,800130160,117104.51,US Dollar,117104.51,US Dollar,Reinvestment,0
2022/09/01 00:08,0224,800130160,0224,800130160,9.74,US Dollar,9.74,US Dollar,Reinvestment,0
2022/09/01 00:11,01231,800129C40,01231,800129C40,225909.87,US Dollar,225909.87,US Dollar,Reinvestment,0
2022/09/01 00:29,0224,800131280,0224,800131280,111.46,US Dollar,111.46,US Dollar,Reinvestment,0
2022/09/01 00:15,03235,800131C40,03235,800131C40,741.51,US Dollar,741.51,US Dollar,Reinvestment,0
2022/09/01 00:02,01231,800131F10,01231,800131F10,18664.15,US Dollar,18664.15,US Dollar,Reinvestment,0
2022/09/01 00:23,0224,800131280,0224,800131280,8.30,US Dollar,8.30,US Dollar,Reinvestment,0
2022/09/01 00:01,03210,80012FEA0,03210,80012FEA0,4411.72,US Dollar,4411.72,US Dollar,Reinvestment,0
2022/09/01 00:19,01231,800130DD0,01231,800130DD0,1286.16,US Dollar,1286.16,US Dollar,Reinvestment,0
2022/09/01 00:17,01217,800130E70,01217,800130E70,6106.81,US Dollar,6106.81,US Dollar,Reinvestment,0
2022/09/01 00:07,01231,80012FD10,01231,80012FD10,23.01,US Dollar,23.01,US Dollar,Reinvestment,0
2022/09/01 00:01,0224,800132640,011770,8095CEF90,15.99,US Dollar,15.99,US Dollar,Credit Card,0
2022/09/01 00:29,020,800132C60,020,800132C60,2712015.15,US Dollar,2712015.15,US Dollar,Reinvestment,0
2022/09/01 00:17,012,800125460,012,800125460,3073452.08,US Dollar,3073452.08,US Dollar,Reinvestment,0
2022/09/01 00:22,011,80012D6D0,011,80012D6D0,7485.62,US Dollar,7485.62,US Dollar,Reinvestment,0
2022/09/01 00:03,0224,80012DC10,0224,80012DC10,6410.07,US Dollar,6410.07,US Dollar,Reinvestment,0
2022/09/01 00:25,020,80012F900,020,80012F900,20905.94,US Dollar,20905.94,US Dollar,Reinvestment,0
2022/09/01 00:28,012,800106DA0,012,80012F630,9898587.11,US Dollar,9898587.11,US Dollar,Cheque,0
2022/09/01 00:11,012,800106DA0,012,80012F630,21574.15,US Dollar,21574.15,US Dollar,Credit Card,0
2022/09/01 00:11,012,800106DA0,012,80012F630,3173854.66,US Dollar,3173854.66,US Dollar,ACH,0
2022/09/01 00:01,012,800125460,012,800125460,8.61,US Dollar,8.61,US Dollar,Reinvestment,0
2022/09/01 00:07,011,80012D6D0,011,80012D6D0,15.98,US Dollar,15.98,US Dollar,Reinvestment,0
2022/09/01 00:00,01231,80012DBC0,01231,80012DBC0,10.58,US Dollar,10.58,US Dollar,Reinvestment,0
2022/09/01 00:12,012,80012F630,012,80012F630,4.86,US Dollar,4.86,US Dollar,Reinvestment,0
2022/09/01 00:19,020,80012F900,020,80012F900,11.19,US Dollar,11.19,US Dollar,Reinvestment,0
2022/09/01 00:25,012,8001330E0,011222,815805430,12.59,US Dollar,12.59,US Dollar,Credit Card,0
2022/09/01 00:09,011,8001348B0,011,8001348B0,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
2022/09/01 00:05,001,800135360,001,800135360,1432791.51,US Dollar,1432791.51,US Dollar,Reinvestment,0
2022/09/01 00:12,011,800135A60,011,800135A60,66436.45,US Dollar,66436.45,US Dollar,Reinvestment,0
2022/09/01 00:18,011,800135A60,011,800135A60,24.67,US Dollar,24.67,US Dollar,Reinvestment,0
2022/09/01 00:28,01217,800135E70,01217,800135E70,343659.49,US Dollar,343659.49,US Dollar,Reinvestment,0
2022/09/01 00:13,01217,800135E70,01217,800135E70,16.88,US Dollar,16.88,US Dollar,Reinvestment,0
2022/09/01 00:23,01231,800138370,01231,800138370,1423609.38,US Dollar,1423609.38,US Dollar,Reinvestment,0
2022/09/01 00:09,020,800138AC0,020,800138AC0,3966431.59,US Dollar,3966431.59,US Dollar,Reinvestment,0
2022/09/01 00:18,020,800138F00,020,800138F00,47101.01,US Dollar,47101.01,US Dollar,Reinvestment,0
2022/09/01 00:27,01231,8001398D0,01231,8001398D0,665.14,US Dollar,665.14,US Dollar,Reinvestment,0
2022/09/01 00:07,020,800139920,020,800139920,300.64,US Dollar,300.64,US Dollar,Reinvestment,0
2022/09/01 00:26,01231,8001398D0,01231,8001398D0,18.00,US Dollar,18.00,US Dollar,Reinvestment,0
2022/09/01 00:16,0224,800127B30,020,80013A140,114987.45,US Dollar,114987.45,US Dollar,Cheque,0
2022/09/01 00:00,0224,800127B30,020,80013A140,10788.19,US Dollar,10788.19,US Dollar,Credit Card,0
2022/09/01 00:25,0224,800127B30,020,80013A140,11729.33,US Dollar,11729.33,US Dollar,Cash,0
2022/09/01 00:05,0224,800127B30,020,80013A140,7378.27,US Dollar,7378.27,US Dollar,ACH,0
2022/09/01 00:07,020,80013A140,020,80013A140,23.12,US Dollar,23.12,US Dollar,Reinvestment,0
2022/09/01 00:20,070,10042B660,01231,80013AF70,3834.34,US Dollar,3834.34,US Dollar,Cheque,0
2022/09/01 00:23,070,10042B660,01231,80013AF70,5742.37,US Dollar,5742.37,US Dollar,Credit Card,0
2022/09/01 00:20,070,10042B660,01231,80013AF70,1121.28,US Dollar,1121.28,US Dollar,Cash,0
2022/09/01 00:22,01217,80013DE80,01217,80013DE80,130882.65,US Dollar,130882.65,US Dollar,Reinvestment,0
2022/09/01 00:06,03234,80013CC00,012,80013D3E0,1156.51,US Dollar,1156.51,US Dollar,ACH,0
2022/09/01 00:13,020,80013CC50,0224,80013CDE0,2750828.00,US Dollar,2750828.00,US Dollar,ACH,0
2022/09/01 00:19,03200,80013D390,03200,80013D390,28.73,US Dollar,28.73,US Dollar,Reinvestment,0
2022/09/01 00:05,001,80013DBE0,001,80013DBE0,1540.53,US Dollar,1540.53,US Dollar,Reinvestment,0
2022/09/01 00:27,0224,80013CDE0,008801,8075380F0,33.08,US Dollar,33.08,US Dollar,Credit Card,0
2022/09/01 00:10,01217,80013D2A0,018747,816D90BF0,287.38,US Dollar,287.38,US Dollar,Credit Card,0
2022/09/01 00:14,020,800140D50,020,800140D50,76198.72,US Dollar,76198.72,US Dollar,Reinvestment,0
2022/09/01 00:17,011,8001414F0,001,8001414A0,9940725.00,US Dollar,9940725.00,US Dollar,Cheque,0
2022/09/01 00:11,011,8001414F0,011,8001414F0,2458.85,US Dollar,2458.85,US Dollar,Reinvestment,0
2022/09/01 00:26,001,8001414A0,0219368,80745B140,5.53,US Dollar,5.53,US Dollar,Credit Card,0
2022/09/01 00:21,011,8001414F0,011,8001414F0,24.01,US Dollar,24.01,US Dollar,Reinvestment,0
2022/09/01 00:23,0224,8001420B0,0224,8001420B0,3349.25,US Dollar,3349.25,US Dollar,Reinvestment,0
2022/09/01 00:06,020,800142060,020,800142060,20.03,US Dollar,20.03,US Dollar,Reinvestment,0
2022/09/01 00:21,020,800140950,020,800140950,5257438.69,US Dollar,5257438.69,US Dollar,Reinvestment,0
2022/09/01 00:01,01217,8001409A0,01217,8001409A0,489.44,US Dollar,489.44,US Dollar,Reinvestment,0
2022/09/01 00:26,012,8001409F0,012,8001409F0,2708.14,US Dollar,2708.14,US Dollar,Reinvestment,0
2022/09/01 00:07,03202,800141060,020,800140950,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:21,03233,800142460,03233,800142460,117.27,US Dollar,117.27,US Dollar,Reinvestment,0
2022/09/01 00:25,020,800140950,020,800140950,22.13,US Dollar,22.13,US Dollar,Reinvestment,0
2022/09/01 00:25,012,8001409F0,012,8001409F0,16.61,US Dollar,16.61,US Dollar,Reinvestment,0
2022/09/01 00:00,01231,800141DD0,01231,800141DD0,21.26,US Dollar,21.26,US Dollar,Reinvestment,0
2022/09/01 00:19,01231,800144920,01231,800144920,210837.20,US Dollar,210837.20,US Dollar,Reinvestment,0
2022/09/01 00:26,03210,800140140,03210,800140140,447.62,US Dollar,447.62,US Dollar,Reinvestment,0
2022/09/01 00:28,020,8001404B0,020,8001404B0,2611.72,US Dollar,2611.72,US Dollar,Reinvestment,0
2022/09/01 00:28,011,8001431B0,011,8001431B0,14449.15,US Dollar,14449.15,US Dollar,Reinvestment,0
2022/09/01 00:26,012,800143570,012,800143570,9268.09,US Dollar,9268.09,US Dollar,Reinvestment,0
2022/09/01 00:20,012,800143C90,012,800143C90,8841.83,US Dollar,8841.83,US Dollar,Reinvestment,0
2022/09/01 00:28,03221,800144000,03221,800144000,17962.65,US Dollar,17962.65,US Dollar,Reinvestment,0
2022/09/01 00:10,03208,8001440F0,03208,8001440F0,512.48,US Dollar,512.48,US Dollar,Reinvestment,0
2022/09/01 00:19,012,800144190,012,800144190,1721.63,US Dollar,1721.63,US Dollar,Reinvestment,0
2022/09/01 00:05,001,800144370,001,800144370,15214.86,US Dollar,15214.86,US Dollar,Reinvestment,0
2022/09/01 00:01,012,800144410,012,800144410,2948.73,US Dollar,2948.73,US Dollar,Reinvestment,0
